companies_id,company_name,sector,subsector,country_id,country,main_activity,clustered
f-w-tucht-jr-gmbh-co-kg_00000004814998-001,f. w. tucht jr. gmbh & co kg,cereals_and_grains,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
f-w-tucht-jr-gmbh-co-kg_00000004814998-001,f. w. tucht jr. gmbh & co kg,fur_farming,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
f-w-tucht-jr-gmbh-co-kg_00000004814998-001,f. w. tucht jr. gmbh & co kg,feeds_for_animal_farming,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
mineralolhandel-friedrich-ek_00000005110657-001,mineralölhandel friedrich e.k.,gas_and_oil_exploitation,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
mineralolhandel-friedrich-ek_00000005110657-001,mineralölhandel friedrich e.k.,cereals_and_grains,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
mineralolhandel-friedrich-ek_00000005110657-001,mineralölhandel friedrich e.k.,fur_farming,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
mineralolhandel-friedrich-ek_00000005110657-001,mineralölhandel friedrich e.k.,feeds_for_animal_farming,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
johannes-dierner_00000005039270-001,johannes dierner,gas_and_oil_exploitation,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
johannes-dierner_00000005039270-001,johannes dierner,cereals_and_grains,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
johannes-dierner_00000005039270-001,johannes dierner,fur_farming,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
johannes-dierner_00000005039270-001,johannes dierner,feeds_for_animal_farming,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
johannes-dierner_00000005039270-001,johannes dierner,fuels_solid,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
holzwarth-mineralole-gmbh_00000005039301-001,holzwarth mineralöle gmbh,gas_and_oil_exploitation,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
holzwarth-mineralole-gmbh_00000005039301-001,holzwarth mineralöle gmbh,cereals_and_grains,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
holzwarth-mineralole-gmbh_00000005039301-001,holzwarth mineralöle gmbh,fur_farming,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
holzwarth-mineralole-gmbh_00000005039301-001,holzwarth mineralöle gmbh,feeds_for_animal_farming,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
hedler-mineralolvertrieb-gmbh_00000004876429-001,hedler mineralölvertrieb gmbh,gas_and_oil_exploitation,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
hedler-mineralolvertrieb-gmbh_00000004876429-001,hedler mineralölvertrieb gmbh,cereals_and_grains,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
hedler-mineralolvertrieb-gmbh_00000004876429-001,hedler mineralölvertrieb gmbh,fur_farming,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
hedler-mineralolvertrieb-gmbh_00000004876429-001,hedler mineralölvertrieb gmbh,feeds_for_animal_farming,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
hedler-mineralolvertrieb-gmbh_00000004876429-001,hedler mineralölvertrieb gmbh,fuels_solid,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
schauble-gmbh_00000004890883-001,schäuble gmbh,gas_and_oil_exploitation,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
schauble-gmbh_00000004890883-001,schäuble gmbh,fur_farming,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
schauble-gmbh_00000004890883-001,schäuble gmbh,fuels_solid,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
raab-mineralolvertriebs-gmbh_00000004880952-001,raab mineralöl-vertriebs gmbh,gas_and_oil_exploitation,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
raab-mineralolvertriebs-gmbh_00000004880952-001,raab mineralöl-vertriebs gmbh,fur_farming,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
raab-mineralolvertriebs-gmbh_00000004880952-001,raab mineralöl-vertriebs gmbh,feeds_for_animal_farming,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
raab-mineralolvertriebs-gmbh_00000004880952-001,raab mineralöl-vertriebs gmbh,fuels_solid,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
julius-siebenpfeiffer-kg_00000004889713-001,julius siebenpfeiffer kg,gas_and_oil_exploitation,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
julius-siebenpfeiffer-kg_00000004889713-001,julius siebenpfeiffer kg,fur_farming,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
julius-siebenpfeiffer-kg_00000004889713-001,julius siebenpfeiffer kg,feeds_for_animal_farming,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
julius-siebenpfeiffer-kg_00000004889713-001,julius siebenpfeiffer kg,fuels_solid,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
siegbrohl-heizoldienst-gmbh_00000004889705-001,sieg-bröhl heizöldienst gmbh,gas_and_oil_exploitation,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
siegbrohl-heizoldienst-gmbh_00000004889705-001,sieg-bröhl heizöldienst gmbh,cereals_and_grains,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
siegbrohl-heizoldienst-gmbh_00000004889705-001,sieg-bröhl heizöldienst gmbh,fur_farming,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
brennstoffe-gerke_00000004966736-001,brennstoffe gerke,gas_and_oil_exploitation,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
brennstoffe-gerke_00000004966736-001,brennstoffe gerke,cereals_and_grains,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
brennstoffe-gerke_00000004966736-001,brennstoffe gerke,fur_farming,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
brennstoffe-gerke_00000004966736-001,brennstoffe gerke,feeds_for_animal_farming,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
hermann-harms-gmbh-co-kg_00000004871336-001,hermann harms gmbh & co. kg,gas_and_oil_exploitation,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
hermann-harms-gmbh-co-kg_00000004871336-001,hermann harms gmbh & co. kg,cereals_and_grains,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
hermann-harms-gmbh-co-kg_00000004871336-001,hermann harms gmbh & co. kg,fur_farming,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
hermann-harms-gmbh-co-kg_00000004871336-001,hermann harms gmbh & co. kg,feeds_for_animal_farming,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
hermann-harms-gmbh-co-kg_00000004871336-001,hermann harms gmbh & co. kg,energy,fuel_oil,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
akr-brennstoffe-gmbh_00000004966221-001,akr brennstoffe gmbh,gas_and_oil_exploitation,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
akr-brennstoffe-gmbh_00000004966221-001,akr brennstoffe gmbh,cereals_and_grains,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
akr-brennstoffe-gmbh_00000004966221-001,akr brennstoffe gmbh,fur_farming,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
akr-brennstoffe-gmbh_00000004966221-001,akr brennstoffe gmbh,feeds_for_animal_farming,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
akr-brennstoffe-gmbh_00000004966221-001,akr brennstoffe gmbh,fuels_solid,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
oel-fink-gmbh_00000004878133-001,oel fink gmbh,gas_and_oil_exploitation,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
oel-fink-gmbh_00000004878133-001,oel fink gmbh,fur_farming,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
oel-fink-gmbh_00000004878133-001,oel fink gmbh,feeds_for_animal_farming,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
oel-fink-gmbh_00000004878133-001,oel fink gmbh,fuels_solid,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
fischer-energieservice-gmbh_00000005063154-001,fischer energie-service gmbh,gas_and_oil_exploitation,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
fischer-energieservice-gmbh_00000005063154-001,fischer energie-service gmbh,cereals_and_grains,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
fischer-energieservice-gmbh_00000005063154-001,fischer energie-service gmbh,fur_farming,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
fischer-energieservice-gmbh_00000005063154-001,fischer energie-service gmbh,feeds_for_animal_farming,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
fischer-energieservice-gmbh_00000005063154-001,fischer energie-service gmbh,fuels_solid,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
mineralol-rose-gmbh_00000005039131-001,mineralöl rose gmbh,gas_and_oil_exploitation,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
mineralol-rose-gmbh_00000005039131-001,mineralöl rose gmbh,cereals_and_grains,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
mineralol-rose-gmbh_00000005039131-001,mineralöl rose gmbh,fur_farming,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
mineralol-rose-gmbh_00000005039131-001,mineralöl rose gmbh,fuels_solid,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
herziger-brennstoffhandel-gmbh_00000005039065-001,herziger brennstoffhandel gmbh,gas_and_oil_exploitation,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
herziger-brennstoffhandel-gmbh_00000005039065-001,herziger brennstoffhandel gmbh,fur_farming,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
herziger-brennstoffhandel-gmbh_00000005039065-001,herziger brennstoffhandel gmbh,fuels_solid,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
a-westerbarkei-kg_00000004870140-001,a. westerbarkei kg,gas_and_oil_exploitation,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
a-westerbarkei-kg_00000004870140-001,a. westerbarkei kg,cereals_and_grains,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
a-westerbarkei-kg_00000004870140-001,a. westerbarkei kg,fur_farming,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
a-westerbarkei-kg_00000004870140-001,a. westerbarkei kg,fuels_solid,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
albert-weller-eisenhandlung-gmbh-co-kg_00000004911047-001,albert weller eisenhandlung gmbh & co kg,gas_and_oil_exploitation,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
albert-weller-eisenhandlung-gmbh-co-kg_00000004911047-001,albert weller eisenhandlung gmbh & co kg,cereals_and_grains,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
albert-weller-eisenhandlung-gmbh-co-kg_00000004911047-001,albert weller eisenhandlung gmbh & co kg,fur_farming,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
albert-weller-eisenhandlung-gmbh-co-kg_00000004911047-001,albert weller eisenhandlung gmbh & co kg,feeds_for_animal_farming,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
penzel-dachsysteme-gmbh_00000004828193-001,penzel dachsysteme gmbh,gas_and_oil_exploitation,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
penzel-dachsysteme-gmbh_00000004828193-001,penzel dachsysteme gmbh,water_production_and_distribution,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
penzel-dachsysteme-gmbh_00000004828193-001,penzel dachsysteme gmbh,water,water_production,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
penzel-dachsysteme-gmbh_00000004828193-001,penzel dachsysteme gmbh,ceilings,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
penzel-dachsysteme-gmbh_00000004828193-001,penzel dachsysteme gmbh,indoor_and_greenhouse_plants_floristry,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
muck-bedachungen-ek_00000004864713-001,muck bedachungen e.k.,gas_and_oil_exploitation,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
muck-bedachungen-ek_00000004864713-001,muck bedachungen e.k.,water_production_and_distribution,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
muck-bedachungen-ek_00000004864713-001,muck bedachungen e.k.,water,water_distribution,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
muck-bedachungen-ek_00000004864713-001,muck bedachungen e.k.,water,water_production,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
muck-bedachungen-ek_00000004864713-001,muck bedachungen e.k.,ceilings,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
muck-bedachungen-ek_00000004864713-001,muck bedachungen e.k.,horticulture_forestry,greenhouse_plants,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
muck-bedachungen-ek_00000004864713-001,muck bedachungen e.k.,agriculture_machines_equipment,greenhouses_indoor,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
muck-bedachungen-ek_00000004864713-001,muck bedachungen e.k.,indoor_and_greenhouse_plants_floristry,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
pumpen-pester-inh-thomas-pester_00000004833658-001,pumpen pester inh: thomas pester,gas_and_oil_exploitation,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
pumpen-pester-inh-thomas-pester_00000004833658-001,pumpen pester inh: thomas pester,water,water_distribution,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
pumpen-pester-inh-thomas-pester_00000004833658-001,pumpen pester inh: thomas pester,water,water_production,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
pumpen-pester-inh-thomas-pester_00000004833658-001,pumpen pester inh: thomas pester,horticulture_forestry,greenhouse_plants,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
pumpen-pester-inh-thomas-pester_00000004833658-001,pumpen pester inh: thomas pester,agriculture_machines_equipment,greenhouses_indoor,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
pumpen-pester-inh-thomas-pester_00000004833658-001,pumpen pester inh: thomas pester,indoor_and_greenhouse_plants_floristry,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
pumpen-pester-inh-thomas-pester_00000004833658-001,pumpen pester inh: thomas pester,textile_plants,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
1a-baloonide_00000004972901-001,1a balooni.de,gas_and_oil_exploitation,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
1a-baloonide_00000004972901-001,1a balooni.de,agriculture_machines_equipment,greenhouses_indoor,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
1a-baloonide_00000004972901-001,1a balooni.de,indoor_and_greenhouse_plants_floristry,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
behrens-gmbh-mineraloelprodukte-co-kg_00000005080168-001,behrens gmbh mineraloel-produkte & co. kg,gas_and_oil_exploitation,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
behrens-gmbh-mineraloelprodukte-co-kg_00000005080168-001,behrens gmbh mineraloel-produkte & co. kg,feeds_for_animal_farming,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
behrens-gmbh-mineraloelprodukte-co-kg_00000005080168-001,behrens gmbh mineraloel-produkte & co. kg,fuels_solid,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
behrens-gmbh-mineraloelprodukte-co-kg_00000005080168-001,behrens gmbh mineraloel-produkte & co. kg,energy,fuel_oil,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
waagen-pauli-gmbh_00000004814565-001,waagen pauli gmbh,gas_and_oil_exploitation,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
waagen-pauli-gmbh_00000004814565-001,waagen pauli gmbh,water_production_and_distribution,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
waagen-pauli-gmbh_00000004814565-001,waagen pauli gmbh,vehicles_telematics,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
andreas-schonell_00000004936772-001,andreas schönell,gas_and_oil_exploitation,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
andreas-schonell_00000004936772-001,andreas schönell,water_production_and_distribution,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
andreas-schonell_00000004936772-001,andreas schönell,water,water_distribution,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
andreas-schonell_00000004936772-001,andreas schönell,water,water_production,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
andreas-schonell_00000004936772-001,andreas schönell,cars,vehicle_maintenance_products,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
michael-richter_00000005096382-001,michael richter,gas_and_oil_exploitation,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
michael-richter_00000005096382-001,michael richter,water_production_and_distribution,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
michael-richter_00000005096382-001,michael richter,horticulture_forestry,garden_watering_systems,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
michael-richter_00000005096382-001,michael richter,water,water_extraction_systems_and_equipment,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
kfr-mietlifte-gmbh_00000004974202-001,kfr mietlifte gmbh,gas_and_oil_exploitation,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
kfr-mietlifte-gmbh_00000004974202-001,kfr mietlifte gmbh,water_production_and_distribution,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
kfr-mietlifte-gmbh_00000004974202-001,kfr mietlifte gmbh,water,water_production,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
kfr-mietlifte-gmbh_00000004974202-001,kfr mietlifte gmbh,material_equipment,lifts,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
hebezeug-technischer-service-erfurt_00000005093550-001,hebezeug technischer service erfurt,gas_and_oil_exploitation,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
hebezeug-technischer-service-erfurt_00000005093550-001,hebezeug technischer service erfurt,water_production_and_distribution,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
hebezeug-technischer-service-erfurt_00000005093550-001,hebezeug technischer service erfurt,water,water_distribution,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
hebezeug-technischer-service-erfurt_00000005093550-001,hebezeug technischer service erfurt,water,water_production,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
hebezeug-technischer-service-erfurt_00000005093550-001,hebezeug technischer service erfurt,material_equipment,lifts,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
atr-aufzugtechnikreinhardt-inh-klaus-reinardt_00000005093832-001,atr aufzug-technik-reinhardt inh. klaus reinardt,gas_and_oil_exploitation,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
atr-aufzugtechnikreinhardt-inh-klaus-reinardt_00000005093832-001,atr aufzug-technik-reinhardt inh. klaus reinardt,water_production_and_distribution,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
atr-aufzugtechnikreinhardt-inh-klaus-reinardt_00000005093832-001,atr aufzug-technik-reinhardt inh. klaus reinardt,water,water_distribution,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
atr-aufzugtechnikreinhardt-inh-klaus-reinardt_00000005093832-001,atr aufzug-technik-reinhardt inh. klaus reinardt,water,water_production,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
atr-aufzugtechnikreinhardt-inh-klaus-reinardt_00000005093832-001,atr aufzug-technik-reinhardt inh. klaus reinardt,material_equipment,lifts,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
atr-aufzugtechnikreinhardt-inh-klaus-reinardt_00000005093832-001,atr aufzug-technik-reinhardt inh. klaus reinardt,material_equipment,chair_lifts,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
atr-aufzugtechnikreinhardt-inh-klaus-reinardt_00000005093832-001,atr aufzug-technik-reinhardt inh. klaus reinardt,material_equipment,ski_lifts,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
birkenstock-gmbh_00000004930585-001,birkenstock gmbh,gas_and_oil_exploitation,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
birkenstock-gmbh_00000004930585-001,birkenstock gmbh,water_production_and_distribution,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
birkenstock-gmbh_00000004930585-001,birkenstock gmbh,water,water_production,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
birkenstock-gmbh_00000004930585-001,birkenstock gmbh,cycles,bicycle_accessories,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
birkenstock-gmbh_00000004930585-001,birkenstock gmbh,cycles,bicycles,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
birkenstock-gmbh_00000004930585-001,birkenstock gmbh,bicycles_accessories_and_parts,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
petermann-brunnentechnik-meisterbetrieb-ihk_00000005097958-001,petermann brunnentechnik meisterbetrieb ihk,gas_and_oil_exploitation,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
petermann-brunnentechnik-meisterbetrieb-ihk_00000005097958-001,petermann brunnentechnik meisterbetrieb ihk,water_production_and_distribution,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
petermann-brunnentechnik-meisterbetrieb-ihk_00000005097958-001,petermann brunnentechnik meisterbetrieb ihk,agriculture_machines_equipment,irrigation_systems,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
tenie-und-gores-gmbh_00000004820968-001,tenié und gores gmbh,gas_and_oil_exploitation,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
tenie-und-gores-gmbh_00000004820968-001,tenié und gores gmbh,water_production_and_distribution,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
tenie-und-gores-gmbh_00000004820968-001,tenié und gores gmbh,water,water_production,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
tenie-und-gores-gmbh_00000004820968-001,tenié und gores gmbh,vehicles_telematics,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
fawas-gmbh_00000004790810-001,fawas gmbh,gas_and_oil_exploitation,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
fawas-gmbh_00000004790810-001,fawas gmbh,water_production_and_distribution,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
fawas-gmbh_00000004790810-001,fawas gmbh,water,water_distribution,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
fawas-gmbh_00000004790810-001,fawas gmbh,water,water_production,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
fawas-gmbh_00000004790810-001,fawas gmbh,cars,vehicle_maintenance_products,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
holiday-pool-hirsch_00000004946809-001,holiday pool hirsch,gas_and_oil_exploitation,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
holiday-pool-hirsch_00000004946809-001,holiday pool hirsch,water_production_and_distribution,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
holiday-pool-hirsch_00000004946809-001,holiday pool hirsch,water,water_distribution,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
holiday-pool-hirsch_00000004946809-001,holiday pool hirsch,water,water_production,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
holiday-pool-hirsch_00000004946809-001,holiday pool hirsch,agriculture_machines_equipment,greenhouses_indoor,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
holiday-pool-hirsch_00000004946809-001,holiday pool hirsch,textile_plants,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
be-bioenergie-shop-gmbh_00000005124623-001,be bioenergie shop gmbh,gas_and_oil_exploitation,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
be-bioenergie-shop-gmbh_00000005124623-001,be bioenergie shop gmbh,water_production_and_distribution,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
be-bioenergie-shop-gmbh_00000005124623-001,be bioenergie shop gmbh,water,water_production,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
be-bioenergie-shop-gmbh_00000005124623-001,be bioenergie shop gmbh,feeds_for_animal_farming,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
thermomess-warmemessdienst-ag_00000004844005-001,thermomess wärmemessdienst ag,gas_and_oil_exploitation,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
thermomess-warmemessdienst-ag_00000004844005-001,thermomess wärmemessdienst ag,water_production_and_distribution,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
thermomess-warmemessdienst-ag_00000004844005-001,thermomess wärmemessdienst ag,water,water_distribution,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
thermomess-warmemessdienst-ag_00000004844005-001,thermomess wärmemessdienst ag,water,water_production,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
thermomess-warmemessdienst-ag_00000004844005-001,thermomess wärmemessdienst ag,vehicles_telematics,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
f-u-n-k-m-e-s-s-warmemessdienst-mittelsachsen_00000005107318-001,f u n k m e s s - wärmemessdienst - mittelsachsen,gas_and_oil_exploitation,,9aec35c79b4e91fefb2a310d33bd736a14c961d8,germany,distributor,gas
